Time [s], Analyzer Name, Decoded Protocol Result
0.075294416666667,TX,0x5A
0.075817666666667,TX,0x5A
0.076340833333333,TX,0x00
0.076864083333333,TX,0x00
0.077387250000000,TX,0x01
0.077910500000000,TX,0x01
0.079354333333333,RX,0xAA
0.079872750000000,RX,0x55
0.080393750000000,RX,0xAA
0.080915416666667,RX,0xFF
0.081437333333333,RX,0x02
0.081957750000000,RX,0xCF
0.082479583333333,RX,0x0E
0.083000416666667,RX,0x04
0.083521750000000,RX,0x0E
0.084043000000000,RX,0x05
0.084564416666667,RX,0x0D
0.085085750000000,RX,0xFB
0.085607916666667,RX,0x0E
0.086128333333333,RX,0x05
0.086649750000000,RX,0x0E
0.087171000000000,RX,0x05
0.087692333333333,RX,0x0D
0.088213666666667,RX,0x99
0.088735416666667,RX,0x0E
0.089256333333333,RX,0x06
0.089777666666667,RX,0x0E
0.090299000000000,RX,0x04
0.090820333333333,RX,0x0E
0.091341666666667,RX,0x06
0.091863000000000,RX,0x0E
0.092384333333333,RX,0x04
0.092905666666667,RX,0x0E
0.093427000000000,RX,0x06
0.093948333333333,RX,0x0E
0.094469666666667,RX,0x05
0.094991000000000,RX,0x0E
0.095512333333333,RX,0x06
0.096033666666667,RX,0x0E
0.096555000000000,RX,0x04
0.097076333333333,RX,0x0D
0.097597666666667,RX,0xD5
0.098119583333333,RX,0x0E
0.098640333333333,RX,0x04
0.099161666666667,RX,0x0E
0.099683000000000,RX,0x06
0.100204333333333,RX,0x0E
0.100725666666667,RX,0x06
0.101247000000000,RX,0x0E
0.101768333333333,RX,0x05
0.102289666666667,RX,0x0E
0.102811000000000,RX,0x01
0.103332333333333,RX,0x00
0.103853666666667,RX,0x00
0.104375000000000,RX,0x00
0.104896333333333,RX,0x00
0.105417666666667,RX,0x00
0.105939000000000,RX,0x00
0.106460333333333,RX,0x00
0.106981666666667,RX,0x00
0.107503000000000,RX,0x00
0.108024333333333,RX,0x00
0.108545666666667,RX,0x00
0.109067000000000,RX,0x00
0.109588333333333,RX,0x00
0.110109666666667,RX,0x00
0.110631000000000,RX,0x00
0.111152333333333,RX,0x00
0.111673666666667,RX,0x00
0.112195000000000,RX,0x00
0.112716333333333,RX,0x00
0.113237666666667,RX,0x00
0.113759000000000,RX,0x00
0.114280250000000,RX,0x00
0.114801666666667,RX,0x00
0.115323000000000,RX,0x00
0.115844250000000,RX,0x00
0.116365583333333,RX,0x00
0.116886916666667,RX,0x00
0.117408250000000,RX,0x00
0.117929583333333,RX,0x22
0.118450916666667,RX,0x01
0.118972250000000,RX,0xAB
0.119494000000000,RX,0x3F
0.120014916666667,RX,0x00
0.120536250000000,RX,0x00
0.121057583333333,RX,0x8D
0.121579333333333,RX,0x4B
0.122100250000000,RX,0x71
0.122621583333333,RX,0x00
0.123142916666667,RX,0x02
0.123664250000000,RX,0xBB
0.124185916666667,RX,0x3B
0.124706916666667,RX,0x00
0.125228250000000,RX,0x08
0.125749583333333,RX,0x03
0.126270916666667,RX,0xE6
0.126792916666667,RX,0x00
0.127313583333333,RX,0x1A
0.127834916666667,RX,0x00
0.128356250000000,RX,0x1A
0.128877583333333,RX,0x00
0.129398916666667,RX,0x19
0.129920250000000,RX,0x00
0.130441583333333,RX,0x19
0.130962916666667,RX,0x00
0.131484250000000,RX,0x19
0.132005583333333,RX,0x00
0.132526916666667,RX,0x19
0.133048250000000,RX,0x01
0.133569583333333,RX,0x01
0.134090916666667,RX,0x00
0.134612250000000,RX,0x03
0.135133583333333,RX,0xE8
0.135655583333333,RX,0x00
0.136176250000000,RX,0x0A
0.136697583333333,RX,0x01
0.137218916666667,RX,0x00
0.137740250000000,RX,0x00
0.138261583333333,RX,0x00
0.138782916666667,RX,0x00
0.139304250000000,RX,0x07
0.139825583333333,RX,0x0E
0.140346916666667,RX,0x06
0.140868250000000,RX,0x06
0.141389583333333,RX,0x0D
0.141910916666667,RX,0x99
0.142432583333333,RX,0x0D
0.142953583333333,RX,0xFC
0.143475750000000,RX,0x14
0.143996250000000,RX,0x00
0.144517583333333,RX,0x00
