Time [s], Analyzer Name, Decoded Protocol Result
0.193414000000000,RX,0x03
0.193935375000000,RX,0xE8
0.194457375000000,RX,0x00
0.194978000000000,RX,0x0A
0.195499312500000,RX,0x01
0.196020687500000,RX,0x00
0.196542000000000,RX,0x00
0.197063312500000,RX,0x00
0.197584687500000,RX,0x00
0.198106000000000,RX,0x07
0.198627375000000,RX,0x0E
0.199148625000000,RX,0x08
0.199670000000000,RX,0x06
0.200191312500000,RX,0x0D
0.200712625000000,RX,0x9B
0.201234312500000,RX,0x0D
0.201755312500000,RX,0xFE
0.202277562500000,RX,0x14
0.202798000000000,RX,0x00
0.203319312500000,RX,0x00
0.203840625000000,RX,0x00
0.204361937500000,RX,0x70
0.204883250000000,RX,0x00
0.205404625000000,RX,0x6C
0.205925937500000,RX,0x02
0.206447312500000,RX,0xB3
0.206969000000000,RX,0x00
0.207489937500000,RX,0x00
0.208011312500000,RX,0x00
0.208532625000000,RX,0x00
0.209053937500000,RX,0x38
0.209575250000000,RX,0xC2
0.210097187500000,RX,0x0E
0.210617937500000,RX,0xE7
0.334922750000000,TX,0x5A
0.335445812500000,TX,0x5A
0.335969000000000,TX,0x00
0.336492125000000,TX,0x00
0.337015250000000,TX,0x01
0.337538312500000,TX,0x01
0.339025062500000,RX,0xAA
0.339543437500000,RX,0x55
0.340064437500000,RX,0xAA
0.340586125000000,RX,0xFF
0.341108125000000,RX,0x02
0.341628437500000,RX,0xCF
0.342150312500000,RX,0x0E
0.342671062500000,RX,0x05
0.343192437500000,RX,0x0E
0.343713750000000,RX,0x06
0.344235062500000,RX,0x0D
0.344756437500000,RX,0xFD
0.345278625000000,RX,0x0E
0.345799062500000,RX,0x06
0.346320437500000,RX,0x0E
0.346841750000000,RX,0x06
0.347363062500000,RX,0x0D
0.347884375000000,RX,0x9B
0.348406125000000,RX,0x0E
0.348927062500000,RX,0x08
0.349448375000000,RX,0x0E
0.349969750000000,RX,0x06
0.350491062500000,RX,0x0E
0.351012375000000,RX,0x07
0.351533687500000,RX,0x0E
0.352055062500000,RX,0x06
0.352576375000000,RX,0x0E
0.353097687500000,RX,0x07
0.353619062500000,RX,0x0E
0.354140375000000,RX,0x06
0.354661687500000,RX,0x0E
0.355183062500000,RX,0x07
0.355704375000000,RX,0x0E
0.356225687500000,RX,0x05
0.356747062500000,RX,0x0D
0.357268375000000,RX,0xD6
0.357790250000000,RX,0x0E
0.358311000000000,RX,0x06
0.358832375000000,RX,0x0E
0.359353687500000,RX,0x08
0.359875000000000,RX,0x0E
0.360396312500000,RX,0x08
0.360917687500000,RX,0x0E
0.361439000000000,RX,0x06
0.361960312500000,RX,0x0E
0.362481687500000,RX,0x03
0.363003000000000,RX,0x00
0.363524312500000,RX,0x00
0.364045687500000,RX,0x00
0.364567000000000,RX,0x00
0.365088312500000,RX,0x00
0.365609687500000,RX,0x00
0.366131000000000,RX,0x00
0.366652312500000,RX,0x00
0.367173625000000,RX,0x00
0.367695000000000,RX,0x00
0.368216312500000,RX,0x00
0.368737625000000,RX,0x00
0.369259000000000,RX,0x00
0.369780312500000,RX,0x00
0.370301625000000,RX,0x00
0.370823000000000,RX,0x00
0.371344312500000,RX,0x00
0.371865625000000,RX,0x00
0.372387000000000,RX,0x00
0.372908312500000,RX,0x00
0.373429625000000,RX,0x00
0.373950937500000,RX,0x00
0.374472312500000,RX,0x00
0.374993625000000,RX,0x00
0.375514937500000,RX,0x00
0.376036250000000,RX,0x00
0.376557625000000,RX,0x00
0.377078937500000,RX,0x00
0.377600250000000,RX,0x22
0.378121625000000,RX,0x01
0.378642937500000,RX,0xAB
0.379164625000000,RX,0x3F
0.379685625000000,RX,0x00
0.380206937500000,RX,0x00
0.380728250000000,RX,0x8D
0.381249937500000,RX,0x7B
0.381770937500000,RX,0xAC
0.382292625000000,RX,0x00
0.382813562500000,RX,0x02
0.383334937500000,RX,0xBB
0.383856625000000,RX,0x30
0.384377562500000,RX,0x00
0.384898937500000,RX,0x08
0.385420250000000,RX,0x02
0.385941562500000,RX,0x6E
0.386462875000000,RX,0x00
0.386984250000000,RX,0x19
0.387505562500000,RX,0x00
0.388026875000000,RX,0x19
0.388548250000000,RX,0x00
0.389069562500000,RX,0x19
0.389590875000000,RX,0x00
0.390112250000000,RX,0x19
0.390633562500000,RX,0x00
0.391154875000000,RX,0x19
0.391676187500000,RX,0x00
0.392197562500000,RX,0x19
0.392718875000000,RX,0x01
0.393240187500000,RX,0x01
0.393761562500000,RX,0x00
0.394282875000000,RX,0x03
0.394804187500000,RX,0xE8
0.395326187500000,RX,0x00
0.395846875000000,RX,0x0A
0.396368187500000,RX,0x01
0.396889562500000,RX,0x00
0.397410812500000,RX,0x00
0.397932250000000,RX,0x00
0.398453500000000,RX,0x00
0.398974875000000,RX,0x07
0.399496187500000,RX,0x0E
0.400017500000000,RX,0x08
0.400538875000000,RX,0x06
0.401060187500000,RX,0x0D
0.401581500000000,RX,0x9B
0.402103187500000,RX,0x0D
0.402624187500000,RX,0xFE
0.403146437500000,RX,0x14
0.403666812500000,RX,0x00
0.404188125000000,RX,0x00
0.404709500000000,RX,0x00
0.405230812500000,RX,0x70
0.405752187500000,RX,0x00
0.406273500000000,RX,0x6C
0.406794812500000,RX,0x02
0.407316125000000,RX,0xB3
0.407837812500000,RX,0x00
0.408358812500000,RX,0x00
0.408880125000000,RX,0x00
0.409401437500000,RX,0x00
0.409922812500000,RX,0x3C
0.410444125000000,RX,0x42
0.410965500000000,RX,0x0E
0.411486812500000,RX,0x6B
0.535740875000000,TX,0x5A
0.536263937500000,TX,0x5A
0.536787000000000,TX,0x00
0.537310125000000,TX,0x00
0.537833250000000,TX,0x01
0.538356375000000,TX,0x01
0.539789625000000,RX,0xAA
0.540308062500000,RX,0x55
0.540829000000000,RX,0xAA
0.541350750000000,RX,0xFF
0.541872687500000,RX,0x02
0.542393000000000,RX,0xCF
0.542914875000000,RX,0x0E
0.543435687500000,RX,0x05
0.543957000000000,RX,0x0E
0.544478312500000,RX,0x06
0.544999687500000,RX,0x0D
0.545521000000000,RX,0xFD
0.546043250000000,RX,0x0E
0.546563687500000,RX,0x06
0.547085000000000,RX,0x0E
0.547606312500000,RX,0x06
0.548127687500000,RX,0x0D
0.548649000000000,RX,0x9B
0.549170687500000,RX,0x0E
0.549691625000000,RX,0x08
0.550213000000000,RX,0x0E
0.550734312500000,RX,0x06
0.551255625000000,RX,0x0E
0.551777000000000,RX,0x07
0.552298312500000,RX,0x0E
0.552819625000000,RX,0x06
0.553340937500000,RX,0x0E
0.553862312500000,RX,0x07
0.554383625000000,RX,0x0E
0.554904937500000,RX,0x06
0.555426312500000,RX,0x0E
0.555947625000000,RX,0x07
0.556468937500000,RX,0x0E
0.556990312500000,RX,0x05
0.557511625000000,RX,0x0D
0.558032937500000,RX,0xD6
0.558554812500000,RX,0x0E
0.559075625000000,RX,0x06
0.559596937500000,RX,0x0E
0.560118250000000,RX,0x08
0.560639625000000,RX,0x0E
0.561160937500000,RX,0x08
0.561682250000000,RX,0x0E
0.562203625000000,RX,0x06
0.562724937500000,RX,0x0E
0.563246250000000,RX,0x03
0.563767562500000,RX,0x00
0.564288937500000,RX,0x00
0.564810250000000,RX,0x00
0.565331562500000,RX,0x00
0.565852937500000,RX,0x00
0.566374250000000,RX,0x00
0.566895562500000,RX,0x00
0.567416937500000,RX,0x00
0.567938250000000,RX,0x00
0.568459562500000,RX,0x00
0.568980937500000,RX,0x00
0.569502250000000,RX,0x00
0.570023562500000,RX,0x00
0.570544875000000,RX,0x00
0.571066250000000,RX,0x00
0.571587562500000,RX,0x00
0.572108875000000,RX,0x00
0.572630250000000,RX,0x00
0.573151562500000,RX,0x00
0.573672875000000,RX,0x00
0.574194187500000,RX,0x00
0.574715562500000,RX,0x00
0.575236875000000,RX,0x00
0.575758187500000,RX,0x00
0.576279562500000,RX,0x00
0.576800875000000,RX,0x00
0.577322187500000,RX,0x00
0.577843562500000,RX,0x00
0.578364875000000,RX,0x22
0.578886187500000,RX,0x01
0.579407500000000,RX,0xAB
0.579929187500000,RX,0x3F
0.580450187500000,RX,0x00
0.580971500000000,RX,0x00
0.581492875000000,RX,0x8D
0.582014500000000,RX,0x7B
0.582535500000000,RX,0xAB
0.583057187500000,RX,0x00
0.583578187500000,RX,0x02
0.584099500000000,RX,0xBB
0.584621187500000,RX,0x30
0.585142187500000,RX,0x00
0.585663500000000,RX,0x08
0.586184812500000,RX,0x02
0.586706187500000,RX,0x6F
0.587227500000000,RX,0x00
0.587748812500000,RX,0x19
0.588270187500000,RX,0x00
0.588791500000000,RX,0x19
0.589312812500000,RX,0x00
0.589834125000000,RX,0x19
0.590355500000000,RX,0x00
0.590876812500000,RX,0x19
0.591398125000000,RX,0x00
0.591919500000000,RX,0x19
0.592440812500000,RX,0x00
0.592962125000000,RX,0x19
0.593483437500000,RX,0x01
0.594004812500000,RX,0x01
0.594526125000000,RX,0x00
0.595047437500000,RX,0x03
0.595568812500000,RX,0xE8
0.596090812500000,RX,0x00
0.596611437500000,RX,0x0A
0.597132812500000,RX,0x01
0.597654125000000,RX,0x00
0.598175437500000,RX,0x00
0.598696812500000,RX,0x00
0.599218125000000,RX,0x00
0.599739437500000,RX,0x07
0.600260750000000,RX,0x0E
0.600782125000000,RX,0x08
0.601303437500000,RX,0x06
0.601824750000000,RX,0x0D
0.602346062500000,RX,0x9B
0.602867750000000,RX,0x0D
0.603388750000000,RX,0xFE
0.603911062500000,RX,0x14
0.604431437500000,RX,0x00
0.604952750000000,RX,0x00
0.605474062500000,RX,0x00
0.605995437500000,RX,0x70
0.606516750000000,RX,0x00
0.607038062500000,RX,0x6C
0.607559375000000,RX,0x02
0.608080750000000,RX,0xB3
0.608602437500000,RX,0x00
0.609123375000000,RX,0x00
0.609644750000000,RX,0x00
0.610166062500000,RX,0x00
0.610687375000000,RX,0x40
0.611208750000000,RX,0x42
0.611730062500000,RX,0x0E
0.612251375000000,RX,0x6F
0.736624562500000,TX,0x5A
0.737147687500000,TX,0x5A
0.737670875000000,TX,0x00
0.738194000000000,TX,0x00
0.738717125000000,TX,0x01
0.739240250000000,TX,0x01
0.740658500000000,RX,0xAA
0.741176937500000,RX,0x55
0.741697875000000,RX,0xAA
0.742219562500000,RX,0xFF
0.742741500000000,RX,0x02
0.743261875000000,RX,0xCF
0.743783750000000,RX,0x0E
0.744304500000000,RX,0x05
0.744825875000000,RX,0x0E
0.745347187500000,RX,0x06
0.745868500000000,RX,0x0D
0.746389875000000,RX,0xFD
0.746912062500000,RX,0x0E
0.747432500000000,RX,0x06
0.747953875000000,RX,0x0E
0.748475187500000,RX,0x06
0.748996500000000,RX,0x0D
0.749517812500000,RX,0x9B
0.750039500000000,RX,0x0E
0.750560500000000,RX,0x08
0.751081812500000,RX,0x0E
0.751603187500000,RX,0x06
0.752124500000000,RX,0x0E
0.752645812500000,RX,0x07
0.753167187500000,RX,0x0E
0.753688500000000,RX,0x06
0.754209812500000,RX,0x0E
0.754731125000000,RX,0x07
0.755252500000000,RX,0x0E
0.755773812500000,RX,0x06
0.756295125000000,RX,0x0E
0.756816500000000,RX,0x07
0.757337812500000,RX,0x0E
0.757859125000000,RX,0x05
0.758380500000000,RX,0x0D
0.758901812500000,RX,0xD6
0.759423687500000,RX,0x0E
0.759944437500000,RX,0x06
0.760465812500000,RX,0x0E
0.760987125000000,RX,0x08
0.761508437500000,RX,0x0E
0.762029812500000,RX,0x08
0.762551125000000,RX,0x0E
0.763072437500000,RX,0x06
0.763593812500000,RX,0x0E
0.764115125000000,RX,0x03
0.764636437500000,RX,0x00
0.765157812500000,RX,0x00
0.765679125000000,RX,0x00
0.766200437500000,RX,0x00
0.766721750000000,RX,0x00
0.767243125000000,RX,0x00
0.767764437500000,RX,0x00
0.768285750000000,RX,0x00
0.768807125000000,RX,0x00
0.769328437500000,RX,0x00
0.769849750000000,RX,0x00
0.770371062500000,RX,0x00
0.770892437500000,RX,0x00
0.771413750000000,RX,0x00
0.771935062500000,RX,0x00
0.772456437500000,RX,0x00
0.772977750000000,RX,0x00
0.773499062500000,RX,0x00
0.774020437500000,RX,0x00
0.774541750000000,RX,0x00
0.775063062500000,RX,0x00
0.775584437500000,RX,0x00
0.776105750000000,RX,0x00
0.776627062500000,RX,0x00
0.777148375000000,RX,0x00
0.777669750000000,RX,0x00
0.778191062500000,RX,0x00
0.778712375000000,RX,0x00
0.779233750000000,RX,0x22
0.779755062500000,RX,0x01
0.780276375000000,RX,0xAB
0.780798062500000,RX,0x3F
0.781319062500000,RX,0x00
0.781840375000000,RX,0x00
0.782361687500000,RX,0x8D
0.782883375000000,RX,0x7B
0.783404375000000,RX,0xAB
0.783926062500000,RX,0x00
0.784447000000000,RX,0x02
0.784968375000000,RX,0xBB
0.785490000000000,RX,0x30
0.786011000000000,RX,0x00
0.786532375000000,RX,0x08
0.787053687500000,RX,0x02
0.787575000000000,RX,0x6F
0.788096375000000,RX,0x00
0.788617687500000,RX,0x19
0.789139000000000,RX,0x00
0.789660375000000,RX,0x19
0.790181687500000,RX,0x00
0.790703000000000,RX,0x19
0.791224312500000,RX,0x00
0.791745687500000,RX,0x19
0.792267000000000,RX,0x00
0.792788312500000,RX,0x19
0.793309687500000,RX,0x00
0.793831000000000,RX,0x19
0.794352312500000,RX,0x01
0.794873625000000,RX,0x01
0.795395000000000,RX,0x00
0.795916312500000,RX,0x03
0.796437625000000,RX,0xE8
0.796959750000000,RX,0x00
0.797480312500000,RX,0x0A
0.798001625000000,RX,0x01
0.798522937500000,RX,0x00
0.799044312500000,RX,0x00
0.799565625000000,RX,0x00
0.800087000000000,RX,0x00
0.800608312500000,RX,0x07
0.801129625000000,RX,0x0E
0.801651000000000,RX,0x08
0.802172312500000,RX,0x06
0.802693625000000,RX,0x0D
0.803214937500000,RX,0x9B
0.803736625000000,RX,0x0D
0.804257625000000,RX,0xFE
0.804779937500000,RX,0x14
0.805300312500000,RX,0x00
0.805821625000000,RX,0x02
0.806342937500000,RX,0x00
0.806864250000000,RX,0x70
0.807385625000000,RX,0x00
0.807906937500000,RX,0x6C
0.808428250000000,RX,0x02
0.808949625000000,RX,0xB3
0.809471312500000,RX,0x00
0.809992250000000,RX,0x00
0.810513562500000,RX,0x00
0.811034937500000,RX,0x00
0.811556250000000,RX,0x44
0.812077562500000,RX,0xC2
0.812599437500000,RX,0x0E
0.813120250000000,RX,0xF5
0.937448687500000,TX,0x5A
0.937971812500000,TX,0x5A
0.938494937500000,TX,0x00
0.939018000000000,TX,0x00
0.939541125000000,TX,0x01
0.940064187500000,TX,0x01
0.941475187500000,RX,0xAA
0.941993625000000,RX,0x55
0.942514625000000,RX,0xAA
0.943036312500000,RX,0xFF
0.943558250000000,RX,0x02
0.944078625000000,RX,0xCF
0.944600500000000,RX,0x0E
0.945121250000000,RX,0x05
0.945642625000000,RX,0x0E
0.946163937500000,RX,0x06
0.946685250000000,RX,0x0D
0.947206562500000,RX,0xFD
0.947728812500000,RX,0x0E
0.948249250000000,RX,0x06
0.948770562500000,RX,0x0E
0.949291937500000,RX,0x06
0.949813250000000,RX,0x0D
0.950334562500000,RX,0x9B
0.950856250000000,RX,0x0E
0.951377250000000,RX,0x08
0.951898562500000,RX,0x0E
0.952419875000000,RX,0x06
0.952941250000000,RX,0x0E
0.953462562500000,RX,0x07
0.953983875000000,RX,0x0E
0.954505250000000,RX,0x06
0.955026562500000,RX,0x0E
0.955547875000000,RX,0x07
0.956069250000000,RX,0x0E
0.956590562500000,RX,0x06
0.957111875000000,RX,0x0E
0.957633187500000,RX,0x07
0.958154562500000,RX,0x0E
0.958675875000000,RX,0x05
0.959197187500000,RX,0x0D
0.959718562500000,RX,0xD6
0.960240437500000,RX,0x0E
0.960761187500000,RX,0x06
0.961282562500000,RX,0x0E
0.961803875000000,RX,0x08
0.962325187500000,RX,0x0E
0.962846562500000,RX,0x08
0.963367875000000,RX,0x0E
0.963889187500000,RX,0x06
0.964410500000000,RX,0x0E
0.964931875000000,RX,0x03
0.965453187500000,RX,0x00
0.965974500000000,RX,0x00
0.966495812500000,RX,0x00
0.967017187500000,RX,0x00
0.967538500000000,RX,0x00
0.968059812500000,RX,0x00
0.968581187500000,RX,0x00
0.969102500000000,RX,0x00
0.969623812500000,RX,0x00
0.970145187500000,RX,0x00
0.970666500000000,RX,0x00
0.971187812500000,RX,0x00
0.971709125000000,RX,0x00
0.972230500000000,RX,0x00
0.972751812500000,RX,0x00
0.973273125000000,RX,0x00
0.973794500000000,RX,0x00
0.974315812500000,RX,0x00
0.974837125000000,RX,0x00
0.975358500000000,RX,0x00
0.975879812500000,RX,0x00
0.976401125000000,RX,0x00
0.976922437500000,RX,0x00
0.977443812500000,RX,0x00
0.977965125000000,RX,0x00
0.978486437500000,RX,0x00
0.979007750000000,RX,0x00
0.979529125000000,RX,0x00
0.980050437500000,RX,0x22
0.980571750000000,RX,0x01
0.981093125000000,RX,0xAB
0.981614812500000,RX,0x3F
0.982135750000000,RX,0x00
0.982657062500000,RX,0x00
0.983178437500000,RX,0x8D
0.983700125000000,RX,0x7B
0.984221125000000,RX,0xAB
0.984742812500000,RX,0x00
0.985263750000000,RX,0x02
0.985785062500000,RX,0xBB
0.986306812500000,RX,0x30
0.986827750000000,RX,0x00
0.987349062500000,RX,0x08
0.987870437500000,RX,0x02
0.988391750000000,RX,0x6F
0.988913062500000,RX,0x00
0.989434375000000,RX,0x19
0.989955750000000,RX,0x00
0.990477062500000,RX,0x19
0.990998375000000,RX,0x00
0.991519687500000,RX,0x19
0.992041062500000,RX,0x00
0.992562375000000,RX,0x19
0.993083687500000,RX,0x00
0.993605062500000,RX,0x19
0.994126375000000,RX,0x00
0.994647687500000,RX,0x19
0.995169062500000,RX,0x01
0.995690375000000,RX,0x01
0.996211687500000,RX,0x00
0.996733062500000,RX,0x03
0.997254375000000,RX,0xE8
0.997776437500000,RX,0x00
0.998297000000000,RX,0x0A
0.998818375000000,RX,0x01
0.999339687500000,RX,0x00
0.999861062500000,RX,0x00
1.000382375000000,RX,0x00
1.000903687500000,RX,0x00
1.001425062500000,RX,0x07
1.001946375000000,RX,0x0E
1.002467687500000,RX,0x08
1.002989000000000,RX,0x06
1.003510375000000,RX,0x0D
1.004031687500000,RX,0x9B
1.004553375000000,RX,0x0D
1.005074375000000,RX,0xFE
1.005596625000000,RX,0x14
1.006117000000000,RX,0x00
1.006638312500000,RX,0x00
1.007159625000000,RX,0x00
1.007681000000000,RX,0x70
1.008202312500000,RX,0x00
1.008723625000000,RX,0x6C
1.009245000000000,RX,0x02
1.009766312500000,RX,0xB3
1.010288000000000,RX,0x00
1.010808937500000,RX,0x00
1.011330312500000,RX,0x00
1.011851625000000,RX,0x00
1.012372937500000,RX,0x48
1.012894312500000,RX,0xC2
1.013416187500000,RX,0x0E
1.013936937500000,RX,0xF7
1.138265000000000,TX,0x5A
1.138788062500000,TX,0x5A
1.139311125000000,TX,0x00
1.139834312500000,TX,0x00
1.140357437500000,TX,0x01
1.140880562500000,TX,0x01
1.142344062500000,RX,0xAA
1.142862500000000,RX,0x55
1.143383437500000,RX,0xAA
1.143905187500000,RX,0xFF
1.144427125000000,RX,0x02
1.144947437500000,RX,0xCF
1.145469312500000,RX,0x0E
1.145990125000000,RX,0x05
1.146511437500000,RX,0x0E
1.147032812500000,RX,0x06
1.147554125000000,RX,0x0D
1.148075437500000,RX,0xFD
1.148597687500000,RX,0x0E
1.149118125000000,RX,0x06
1.149639437500000,RX,0x0E
1.150160750000000,RX,0x06
1.150682125000000,RX,0x0D
1.151203437500000,RX,0x9B
1.151725125000000,RX,0x0E
1.152246062500000,RX,0x08
1.152767437500000,RX,0x0E
1.153288750000000,RX,0x06
1.153810062500000,RX,0x0E
1.154331437500000,RX,0x07
1.154852750000000,RX,0x0E
1.155374062500000,RX,0x06
1.155895437500000,RX,0x0E
1.156416750000000,RX,0x07
1.156938062500000,RX,0x0E
1.157459375000000,RX,0x06
1.157980750000000,RX,0x0E
1.158502062500000,RX,0x07
1.159023375000000,RX,0x0E
1.159544750000000,RX,0x05
1.160066062500000,RX,0x0D
1.160587375000000,RX,0xD6
1.161109250000000,RX,0x0E
1.161630062500000,RX,0x06
1.162151375000000,RX,0x0E
1.162672750000000,RX,0x08
1.163194062500000,RX,0x0E
1.163715375000000,RX,0x08
1.164236687500000,RX,0x0E
1.164758062500000,RX,0x06
1.165279375000000,RX,0x0E
1.165800687500000,RX,0x03
1.166322000000000,RX,0x00
1.166843375000000,RX,0x00
1.167364687500000,RX,0x00
1.167886000000000,RX,0x00
1.168407375000000,RX,0x00
1.168928687500000,RX,0x00
1.169450000000000,RX,0x00
1.169971312500000,RX,0x00
1.170492687500000,RX,0x00
1.171014000000000,RX,0x00
1.171535312500000,RX,0x00
1.172056687500000,RX,0x00
1.172578000000000,RX,0x00
1.173099312500000,RX,0x00
1.173620687500000,RX,0x00
1.174142000000000,RX,0x00
1.174663312500000,RX,0x00
1.175184687500000,RX,0x00
1.175706000000000,RX,0x00
1.176227312500000,RX,0x00
1.176748687500000,RX,0x00
1.177270000000000,RX,0x00
1.177791312500000,RX,0x00
1.178312625000000,RX,0x00
1.178834000000000,RX,0x00
1.179355312500000,RX,0x00
1.179876625000000,RX,0x00
1.180397937500000,RX,0x00
1.180919312500000,RX,0x22
1.181440625000000,RX,0x01
1.181961937500000,RX,0xAB
1.182483625000000,RX,0x3F
1.183004625000000,RX,0x00
1.183525937500000,RX,0x00
1.184047250000000,RX,0x8D
1.184568937500000,RX,0x7B
1.185089937500000,RX,0xAB
1.185611625000000,RX,0x00
1.186132625000000,RX,0x02
1.186653937500000,RX,0xBB
1.187175625000000,RX,0x30
1.187696625000000,RX,0x00
1.188217937500000,RX,0x08
1.188739250000000,RX,0x02
1.189260562500000,RX,0x6F
1.189781937500000,RX,0x00
1.190303250000000,RX,0x19
1.190824562500000,RX,0x00
1.191345937500000,RX,0x19
1.191867250000000,RX,0x00
1.192388562500000,RX,0x19
1.192909937500000,RX,0x00
1.193431250000000,RX,0x19
1.193952562500000,RX,0x00
1.194473875000000,RX,0x19
1.194995250000000,RX,0x00
1.195516562500000,RX,0x19
1.196037875000000,RX,0x01
1.196559250000000,RX,0x01
1.197080562500000,RX,0x00
1.197601875000000,RX,0x03
1.198123250000000,RX,0xE8
1.198645250000000,RX,0x00
1.199165875000000,RX,0x0A
1.199687250000000,RX,0x01
1.200208562500000,RX,0x00
1.200729875000000,RX,0x00
1.201251187500000,RX,0x00
1.201772562500000,RX,0x00
1.202293875000000,RX,0x07
1.202815187500000,RX,0x0E
1.203336562500000,RX,0x08
1.203857875000000,RX,0x06
1.204379187500000,RX,0x0D
1.204900500000000,RX,0x9B
1.205422187500000,RX,0x0D
1.205943187500000,RX,0xFE
1.206465437500000,RX,0x14
1.206985875000000,RX,0x00
1.207507187500000,RX,0x00
1.208028500000000,RX,0x00
1.208549875000000,RX,0x70
1.209071187500000,RX,0x00
1.209592500000000,RX,0x6C
1.210113875000000,RX,0x02
1.210635187500000,RX,0xB3
1.211156875000000,RX,0x00
1.211677812500000,RX,0x00
1.212199187500000,RX,0x00
1.212720500000000,RX,0x00
1.213241875000000,RX,0x4C
1.213763125000000,RX,0xC2
1.214285062500000,RX,0x0E
1.214805812500000,RX,0xFB
1.339124000000000,TX,0x5A
1.339647062500000,TX,0x5A
1.340170125000000,TX,0x00
1.340693250000000,TX,0x00
1.341216250000000,TX,0x01
1.341739312500000,TX,0x01
1.343108625000000,RX,0xAA
1.343627062500000,RX,0x55
1.344148062500000,RX,0xAA
1.344669750000000,RX,0xFF
1.345191750000000,RX,0x02
1.345712062500000,RX,0xCF
1.346233937500000,RX,0x0E
1.346754750000000,RX,0x05
